radius_mm,height_mm
34.644288577154306,63.48746614744245
34.71943887775551,63.52761844493368
34.79458917835671,63.56775190089794
34.86973947895791,63.60786651205647
34.94488977955911,63.64796227542294
35.02004008016032,63.68803918829965
35.09519038076152,63.728097248273755
35.170340681362724,63.768136453213586
35.245490981963925,63.80815680126496
35.32064128256513,63.848158290847564
35.39579158316633,63.88814092065141
35.47094188376753,63.92810468963328
35.54609218436874,63.96804959701326
35.62124248496994,64.0079756422713
35.69639278557114,64.04788282514382
35.77154308617234,64.08777114562034
35.846693386773545,64.12764060394021
35.921843687374746,64.16749120058931
35.99699398797595,64.20732293629685
36.07214428857715,64.24713581203214
36.14729458917836,64.28692982900151
36.22244488977956,64.32670498864512
36.29759519038076,64.36646129263397
36.37274549098196,64.40619874286682
36.447895791583164,64.44591734146724
36.523046092184366,64.4856170907806
36.59819639278557,64.5252979933712
36.67334669338677,64.56496005201937
36.74849699398797,64.60460326971864
36.82364729458917,64.64422764967289
36.89879759519037,64.6838331952936
36.973947895791575,64.72341991019715
37.049098196392784,64.76298779820203
37.124248496993985,64.80253686332624
37.19939879759519,64.84206710978458
37.27454909819639,64.88157854198612
37.34969939879759,64.92107116453155
37.42484969939879,64.9605449822107
37.5,65.0
